order_id,order_date,customer_id,product_id,store_id,quantity,sales,discount,profit,payment_mode,order_status
8482,2023-07-21,88,17,1,3,11604.0,0,8175.0,Credit Card,Delivered
8483,2024-05-26,52,3,1,2,10003.5,25,1455.5,Net Banking,Delivered
8484,2025-08-25,334,16,20,4,11099.8,5,-3384.2,Net Banking,Returned
8485,2024-11-07,461,36,16,5,8664.0,20,-2816.0,Net Banking,Delivered
8486,2025-07-03,496,56,10,3,7767.9,30,-5291.1,Cash,Delivered
8487,2023-05-24,141,10,15,2,9942.0,25,3038.0,Credit Card,Cancelled
8488,2023-03-30,113,2,15,5,2145.5,30,-3764.5,Credit Card,Delivered
8489,2023-08-13,289,44,1,1,4266.0,25,1419.0,Credit Card,Delivered
8490,2024-05-11,110,28,17,3,16636.8,20,7852.8,Net Banking,Returned
8491,2025-08-04,185,5,15,3,9892.8,10,6118.8,UPI,Delivered
8492,2023-07-03,49,18,13,2,6420.0,0,5680.0,Cash,Returned
8493,2023-03-10,30,35,14,2,3323.1,5,1239.1,Cash,Returned
8494,2023-07-01,165,16,14,3,7010.4,20,-3852.6,UPI,Delivered
8495,2024-05-29,413,12,15,3,9063.6,30,8004.6,Credit Card,Delivered
8496,2025-03-14,450,42,11,3,12046.95,5,-2794.05,Debit Card,Delivered
8497,2023-11-25,244,7,1,3,13246.8,5,6991.8,Net Banking,Delivered
8498,2024-06-01,404,32,4,5,10690.0,0,-11195.0,Credit Card,Delivered
8499,2023-04-26,60,11,4,1,3092.25,25,2546.25,Cash,Returned
8500,2025-06-23,472,3,6,2,12671.1,5,4123.1,Cash,Returned
8501,2024-10-15,290,24,2,5,22999.5,5,5599.5,Credit Card,Delivered
8502,2025-11-04,94,60,16,5,29445.0,0,5030.0,Cash,Cancelled
8503,2025-09-14,333,45,10,3,4018.5,25,-4348.5,UPI,Delivered
8504,2024-01-21,25,16,1,5,13874.75,5,-4230.25,Net Banking,Delivered
8505,2023-01-30,492,42,20,2,8454.0,0,-1440.0,UPI,Cancelled
8506,2025-05-16,310,3,9,1,6669.0,0,2395.0,Credit Card,Returned
8507,2025-11-19,65,63,5,2,1900.8,10,-969.2,Cash,Returned
8508,2024-11-08,446,55,5,4,18999.2,15,15243.2,Debit Card,Delivered
8509,2025-04-26,249,64,12,3,3352.8,20,-8317.2,UPI,Delivered
8510,2024-09-24,57,53,13,2,5712.0,20,4380.0,Cash,Returned
8511,2024-08-15,101,48,3,1,2660.0,5,-20.0,Debit Card,Delivered
8512,2024-01-12,397,32,7,2,4062.2,5,-4691.8,Debit Card,Delivered
8513,2025-04-26,422,48,19,3,6300.0,25,-1740.0,Net Banking,Delivered
8514,2024-08-30,479,35,15,1,1574.1,10,532.1,Cash,Returned
8515,2023-09-05,383,21,12,2,2287.8,10,-4040.2,Cash,Delivered
8516,2024-10-04,495,60,6,4,22378.2,5,2846.2,UPI,Cancelled
8517,2025-10-20,143,48,4,3,8400.0,0,360.0,Cash,Cancelled
8518,2025-01-09,292,46,18,4,3992.4,10,-11215.6,Net Banking,Delivered
8519,2025-04-23,257,48,13,3,5880.0,30,-2160.0,UPI,Delivered
8520,2024-03-24,251,18,16,2,4815.0,25,4075.0,Cash,Returned
8521,2024-01-09,313,10,3,3,18889.8,5,8533.8,Net Banking,Delivered
8522,2024-06-08,178,23,16,3,9885.6,20,3306.6,Credit Card,Delivered
8523,2023-11-24,392,41,5,1,5419.2,20,601.2,Credit Card,Delivered
8524,2024-06-27,208,39,5,3,6003.0,0,3552.0,Debit Card,Delivered
8525,2025-01-24,55,26,14,4,21308.8,20,10344.8,Credit Card,Delivered
8526,2025-09-19,11,56,8,2,7028.1,5,-1677.9,Cash,Delivered
8527,2023-05-24,373,29,13,1,1057.5,10,-519.5,Debit Card,Delivered
8528,2024-03-14,306,8,15,4,21679.2,10,2571.2,UPI,Delivered
8529,2025-08-24,260,35,5,5,6121.5,30,911.5,UPI,Cancelled
8530,2025-09-23,382,14,19,1,3862.7,5,-1053.3,Credit Card,Delivered
8531,2023-10-20,464,60,15,5,23556.0,20,-859.0,UPI,Delivered
8532,2024-02-15,454,16,16,5,10223.5,30,-7881.5,Debit Card,Returned
8533,2024-01-25,480,59,8,2,7621.2,10,6549.2,Net Banking,Delivered
8534,2025-01-26,267,16,16,2,4673.6,20,-2568.4,UPI,Delivered
8535,2025-03-18,131,10,12,3,15907.2,20,5551.2,Credit Card,Cancelled
8536,2025-08-01,93,5,18,3,10992.0,0,7218.0,Cash,Returned
8537,2024-11-03,240,5,2,5,12824.0,30,6534.0,Credit Card,Cancelled
8538,2025-08-16,119,39,19,1,1600.8,20,783.8,Net Banking,Delivered
8539,2025-10-18,404,26,6,3,13983.9,30,5760.9,Cash,Delivered
8540,2023-04-14,289,66,19,5,23415.0,0,18965.0,Cash,Cancelled
8541,2024-09-13,9,27,17,2,4257.0,10,-1705.0,Cash,Delivered
8542,2024-09-24,85,1,12,4,11005.8,15,721.8,Net Banking,Delivered
8543,2023-01-10,184,41,15,4,20322.0,25,1050.0,Net Banking,Returned
8544,2025-11-26,156,4,15,3,5668.65,5,-5512.35,Cash,Cancelled
8545,2024-12-30,381,39,9,2,3001.5,25,1367.5,UPI,Cancelled
8546,2024-01-06,238,12,9,3,11653.2,10,10594.2,Debit Card,Returned
8547,2025-09-03,387,48,6,4,10640.0,5,-80.0,Credit Card,Delivered
8548,2023-10-27,113,8,16,4,19270.4,20,162.4,Credit Card,Delivered
8549,2023-11-22,237,4,10,3,5071.95,15,-6109.05,Cash,Delivered
8550,2025-04-25,452,17,17,3,8703.0,25,5274.0,Net Banking,Returned
8551,2023-12-06,423,54,9,5,4417.5,25,-8337.5,Cash,Delivered
8552,2023-12-29,493,65,12,3,16322.55,15,7283.55,Credit Card,Returned
8553,2024-05-29,475,60,6,2,10600.2,10,834.2,Cash,Delivered
8554,2023-04-05,366,8,7,4,24088.0,0,4980.0,Debit Card,Delivered
8555,2025-03-02,229,11,5,3,9895.2,20,8257.2,UPI,Cancelled
8556,2025-11-17,138,64,4,1,1187.45,15,-2702.55,Cash,Delivered
8557,2025-03-01,492,42,18,5,14794.5,30,-9940.5,Net Banking,Returned
8558,2023-12-13,94,27,3,5,10051.25,15,-4853.75,Debit Card,Delivered
8559,2023-02-08,291,44,14,5,25596.0,10,11361.0,Credit Card,Returned
8560,2023-06-20,68,53,15,5,16065.0,10,12735.0,Net Banking,Delivered
8561,2024-10-25,258,29,17,5,4406.25,25,-3478.75,Cash,Delivered
8562,2024-09-05,216,41,7,2,10161.0,25,525.0,Debit Card,Delivered
8563,2024-04-11,439,21,12,5,5084.0,20,-10736.0,Credit Card,Delivered
8564,2023-02-26,459,28,11,5,32927.0,5,18287.0,UPI,Delivered
8565,2024-01-26,247,3,20,5,25008.75,25,3638.75,Debit Card,Delivered
8566,2023-05-20,436,49,10,4,10985.6,20,8345.6,Credit Card,Returned
8567,2025-10-08,381,31,1,2,8323.2,15,6055.2,Net Banking,Delivered
8568,2023-01-05,195,19,6,5,22452.0,20,14417.0,UPI,Returned
8569,2023-02-26,4,17,9,2,7349.2,5,5063.2,UPI,Delivered
8570,2025-10-23,417,8,15,2,12044.0,0,2490.0,Debit Card,Delivered
8571,2023-11-10,113,27,10,1,2365.0,0,-616.0,Credit Card,Cancelled
8572,2023-11-08,46,8,12,1,5419.8,10,642.8,Credit Card,Delivered
8573,2025-03-19,426,47,7,2,7926.8,5,-155.2,Credit Card,Returned
8574,2023-01-10,148,1,6,1,2913.3,10,342.3,Net Banking,Cancelled
8575,2023-12-10,335,22,11,2,2834.0,0,-4720.0,Cash,Delivered
8576,2023-09-08,336,1,18,2,6150.3,5,1008.3,Net Banking,Cancelled
8577,2024-01-19,260,9,5,4,3876.0,15,-8528.0,UPI,Delivered
8578,2024-12-13,98,56,10,2,5918.4,20,-2787.6,Net Banking,Delivered
8579,2025-07-23,279,10,8,2,13256.0,0,6352.0,Cash,Returned
8580,2023-01-29,401,35,16,3,4459.95,15,1333.95,UPI,Returned
8581,2023-08-04,57,10,9,1,4971.0,25,1519.0,Net Banking,Returned
8582,2025-02-09,417,24,14,1,4115.7,15,635.7,Debit Card,Delivered
8583,2024-09-24,151,54,20,2,2120.4,10,-2981.6,Net Banking,Delivered
8584,2025-11-11,487,17,15,3,11023.8,5,7594.8,Cash,Delivered
8585,2024-10-02,233,14,4,3,12198.0,0,-2550.0,Debit Card,Returned
8586,2025-06-10,351,59,5,4,15242.4,10,13098.4,Net Banking,Delivered
8587,2023-04-30,118,46,10,1,942.65,15,-2859.35,Net Banking,Delivered
8588,2025-09-15,312,6,12,1,5998.3,5,1436.3,Credit Card,Cancelled
8589,2024-06-05,416,53,4,2,7140.0,0,5808.0,UPI,Delivered
8590,2025-11-30,376,24,1,5,22999.5,5,5599.5,UPI,Cancelled
8591,2023-08-22,65,15,5,2,6953.4,10,-2840.6,Credit Card,Delivered
8592,2025-02-18,44,15,13,2,7726.0,0,-2068.0,UPI,Delivered
8593,2024-03-15,115,42,15,3,8876.7,30,-5964.3,Credit Card,Delivered
8594,2024-04-23,191,9,9,1,912.0,20,-2189.0,Credit Card,Returned
8595,2025-07-12,199,7,11,3,13246.8,5,6991.8,Cash,Delivered
8596,2023-03-29,328,30,13,3,16350.45,5,3207.45,Credit Card,Delivered
8597,2023-07-22,492,13,5,2,6228.0,0,4554.0,Cash,Delivered
8598,2024-08-17,319,31,1,5,22032.0,10,16362.0,Credit Card,Cancelled
8599,2025-03-02,191,37,13,2,10419.6,5,7177.6,Cash,Returned
8600,2023-06-20,311,19,16,1,5613.0,0,4006.0,Cash,Delivered
8601,2023-08-20,389,13,9,5,15570.0,0,11385.0,Cash,Delivered
8602,2023-10-05,401,39,1,5,8504.25,15,4419.25,Net Banking,Delivered
8603,2023-07-16,26,15,20,2,6953.4,10,-2840.6,Debit Card,Delivered
8604,2024-06-09,60,8,14,5,25593.5,15,1708.5,Credit Card,Delivered
8605,2023-02-02,296,26,1,4,25304.2,5,14340.2,Credit Card,Delivered
8606,2024-09-04,371,3,9,1,5335.2,20,1061.2,UPI,Delivered
8607,2023-02-17,72,51,10,3,12346.2,5,4120.2,Debit Card,Returned
8608,2024-02-09,486,20,14,1,5579.1,10,1610.1,UPI,Cancelled
8609,2023-06-02,24,2,14,5,2758.5,10,-3151.5,UPI,Returned
8610,2025-07-05,451,50,11,3,3471.0,0,-9597.0,Debit Card,Delivered
8611,2024-06-15,180,37,11,1,4387.2,20,2766.2,Net Banking,Delivered
8612,2024-08-19,20,25,16,2,6067.2,20,4379.2,Cash,Delivered
8613,2024-04-21,412,62,8,4,18628.0,0,2244.0,Cash,Cancelled
8614,2025-07-14,118,24,5,3,12347.1,15,1907.1,Net Banking,Delivered
8615,2023-01-15,334,54,12,1,883.5,25,-1667.5,Net Banking,Returned
8616,2025-07-09,157,49,9,2,6866.0,0,5546.0,Cash,Delivered
8617,2023-03-24,214,1,2,3,6797.7,30,-915.3,Debit Card,Cancelled
8618,2024-11-02,295,54,19,2,2120.4,10,-2981.6,UPI,Delivered
8619,2025-06-23,366,32,20,4,8124.4,5,-9383.6,Credit Card,Delivered
8620,2024-05-11,44,64,16,5,5937.25,15,-13512.75,Credit Card,Cancelled
8621,2023-02-22,237,13,10,2,4982.4,20,3308.4,UPI,Returned
8622,2023-09-25,425,4,7,5,9447.75,5,-9187.25,UPI,Delivered
8623,2023-11-19,498,13,20,1,3114.0,0,2277.0,UPI,Delivered
8624,2025-05-24,131,26,6,3,19977.0,0,11754.0,Credit Card,Delivered
8625,2023-05-30,90,56,8,5,18495.0,0,-3270.0,Net Banking,Cancelled
8626,2023-03-02,186,57,4,1,4773.6,10,783.6,Credit Card,Delivered
8627,2024-10-06,333,63,1,1,897.6,15,-537.4,UPI,Delivered
8628,2024-07-13,99,27,15,4,7095.0,25,-4829.0,Cash,Delivered
8629,2023-04-11,134,60,9,1,5005.65,15,122.65,Cash,Delivered
8630,2025-06-19,90,5,15,5,16488.0,10,10198.0,Net Banking,Delivered
8631,2025-04-10,337,54,1,5,4712.0,20,-8043.0,Credit Card,Returned
8632,2024-06-05,111,64,19,1,1327.15,5,-2562.85,UPI,Delivered
8633,2024-09-22,181,28,16,5,34660.0,0,20020.0,Debit Card,Cancelled
8634,2025-12-03,398,60,6,1,5594.55,5,711.55,UPI,Cancelled
8635,2023-07-24,66,43,6,1,5817.0,0,993.0,Debit Card,Delivered
8636,2025-04-03,22,30,10,4,19505.8,15,1981.8,Cash,Delivered
8637,2024-11-23,400,50,13,4,4628.0,0,-12796.0,Credit Card,Delivered
8638,2023-03-01,22,23,11,5,17505.75,15,6540.75,UPI,Delivered
8639,2023-11-10,225,60,9,1,4711.2,20,-171.8,UPI,Delivered
8640,2024-11-09,138,20,16,4,22316.4,10,6440.4,UPI,Delivered
8641,2023-03-24,496,62,11,4,13039.6,30,-3344.4,Credit Card,Delivered
8642,2023-01-09,118,26,8,2,10654.4,20,5172.4,Debit Card,Returned
8643,2024-09-17,328,37,13,3,15629.4,5,10766.4,Cash,Cancelled
8644,2025-07-31,423,6,19,2,10733.8,15,1609.8,Credit Card,Delivered
8645,2023-11-01,127,60,4,2,8833.5,25,-932.5,UPI,Cancelled
8646,2024-01-09,307,27,15,3,5321.25,25,-3621.75,Net Banking,Delivered
8647,2025-08-29,227,50,8,5,4628.0,20,-17152.0,Credit Card,Delivered
8648,2023-12-24,473,27,3,5,10051.25,15,-4853.75,Cash,Delivered
8649,2024-01-25,24,50,14,5,4628.0,20,-17152.0,Credit Card,Returned
8650,2025-08-25,47,57,9,3,11934.0,25,-36.0,UPI,Delivered
8651,2024-05-12,148,5,20,3,10992.0,0,7218.0,Net Banking,Cancelled
8652,2025-05-17,174,21,14,4,3813.0,25,-8843.0,Credit Card,Returned
8653,2025-12-18,486,37,15,5,19194.0,30,11089.0,Debit Card,Delivered
8654,2024-08-08,361,44,12,3,13651.2,20,5110.2,Debit Card,Delivered
8655,2024-04-21,23,29,16,4,4465.0,5,-1843.0,Debit Card,Returned
8656,2024-12-11,325,11,13,4,11544.4,30,9360.4,Credit Card,Returned
8657,2023-06-08,316,61,12,2,5092.8,20,1608.8,Net Banking,Returned
8658,2025-07-18,384,58,19,5,28062.75,15,4362.75,Cash,Delivered
8659,2024-05-24,53,65,4,2,10881.7,15,4855.7,Debit Card,Delivered
8660,2024-09-30,350,45,13,2,2500.4,30,-3077.6,UPI,Delivered
8661,2023-08-02,422,44,16,2,11376.0,0,5682.0,Cash,Delivered
8662,2024-07-07,143,29,16,2,2232.5,5,-921.5,UPI,Delivered
8663,2023-09-30,326,34,18,3,5591.25,25,1364.25,UPI,Delivered
8664,2024-02-06,399,51,3,4,12996.0,25,2028.0,Debit Card,Returned
8665,2025-05-01,1,19,8,3,15997.05,5,11176.05,Credit Card,Delivered
8666,2025-12-17,96,1,19,2,4531.8,30,-610.2,Net Banking,Delivered
8667,2024-02-04,287,31,15,2,9302.4,5,7034.4,Debit Card,Delivered
8668,2024-07-19,369,34,13,1,2236.5,10,827.5,Debit Card,Delivered
8669,2023-08-29,43,66,13,3,9834.3,30,7164.3,Debit Card,Delivered
8670,2024-08-17,459,52,8,3,1801.8,30,-9904.2,Credit Card,Delivered
8671,2025-08-14,181,15,12,1,3863.0,0,-1034.0,Debit Card,Delivered
8672,2024-08-23,360,10,16,5,29826.0,10,12566.0,Net Banking,Delivered
8673,2024-08-14,210,6,9,4,18942.0,25,694.0,Credit Card,Delivered
8674,2024-09-04,359,48,17,5,11200.0,20,-2200.0,Credit Card,Returned
8675,2024-05-01,137,30,11,3,14629.35,15,1486.35,Net Banking,Delivered
8676,2023-11-27,355,31,19,3,14688.0,0,11286.0,Net Banking,Delivered
8677,2024-07-13,135,33,8,1,2912.1,15,-149.9,Cash,Returned
8678,2024-05-30,442,1,12,5,15375.75,5,2520.75,Cash,Delivered
8679,2025-10-23,79,13,16,2,4982.4,20,3308.4,Cash,Delivered
8680,2024-02-23,474,46,15,3,2827.95,15,-8578.05,Debit Card,Delivered
8681,2025-12-17,198,43,5,5,23268.0,20,-852.0,Cash,Delivered
8682,2023-08-31,309,52,7,5,3003.0,30,-16507.0,Debit Card,Delivered
8683,2025-08-09,330,17,12,1,3868.0,0,2725.0,Debit Card,Delivered
8684,2023-06-04,95,18,7,3,8667.0,10,7557.0,Net Banking,Delivered
8685,2023-12-30,333,35,13,3,4459.95,15,1333.95,Credit Card,Delivered
8686,2023-12-18,19,53,14,3,9103.5,15,7105.5,Debit Card,Delivered
8687,2023-02-22,318,2,1,2,1226.0,0,-1138.0,Net Banking,Delivered
8688,2025-04-08,424,54,12,2,2120.4,10,-2981.6,Debit Card,Delivered
8689,2025-02-25,448,51,15,4,13862.4,20,2894.4,Credit Card,Delivered
8690,2023-04-08,82,2,10,2,919.5,25,-1444.5,UPI,Delivered
8691,2025-05-21,366,55,2,4,22352.0,0,18596.0,Cash,Returned
8692,2023-08-22,186,51,9,5,18411.0,15,4701.0,UPI,Delivered
8693,2025-04-26,47,64,5,5,5238.75,25,-14211.25,Credit Card,Returned
8694,2023-07-29,76,31,2,4,17625.6,10,13089.6,Credit Card,Delivered
8695,2023-03-17,303,20,11,5,26345.75,15,6500.75,Cash,Delivered
8696,2023-06-08,402,32,16,1,1817.3,15,-2559.7,Debit Card,Delivered
8697,2023-01-19,41,29,12,1,1057.5,10,-519.5,UPI,Delivered
8698,2023-01-05,301,35,13,2,3148.2,10,1064.2,Credit Card,Returned
8699,2025-04-30,103,46,1,2,2218.0,0,-5386.0,UPI,Delivered
8700,2023-04-18,45,7,16,3,9760.8,30,3505.8,Credit Card,Delivered
8701,2025-05-01,450,49,3,2,5492.8,20,4172.8,Net Banking,Delivered
8702,2023-12-20,475,33,10,2,6852.0,0,728.0,UPI,Cancelled
8703,2024-06-25,400,41,11,4,27096.0,0,7824.0,Net Banking,Cancelled
8704,2025-01-31,203,55,2,3,15925.8,5,13108.8,UPI,Delivered
8705,2025-02-18,418,22,19,5,6022.25,15,-12862.75,Net Banking,Cancelled
8706,2024-06-19,418,48,12,4,8960.0,20,-1760.0,Credit Card,Delivered
8707,2023-05-19,395,65,17,1,4800.75,25,1787.75,Debit Card,Delivered
8708,2024-07-06,383,28,2,3,14557.2,30,5773.2,Credit Card,Delivered
8709,2025-09-01,192,18,20,4,12840.0,0,11360.0,Credit Card,Delivered
8710,2025-12-28,408,54,16,2,2238.2,5,-2863.8,Cash,Delivered
8711,2025-01-24,50,66,2,3,11239.2,20,8569.2,Credit Card,Cancelled
8712,2024-07-13,209,25,10,3,8532.0,25,6000.0,Cash,Delivered
8713,2025-06-13,273,29,11,4,3525.0,25,-2783.0,Credit Card,Delivered
8714,2023-12-16,446,5,2,5,14656.0,20,8366.0,Net Banking,Delivered
8715,2024-10-05,327,27,13,1,2128.5,10,-852.5,Cash,Delivered
8716,2025-12-30,339,42,19,5,17964.75,15,-6770.25,Credit Card,Delivered
8717,2023-02-02,219,58,8,4,22450.2,15,3490.2,Cash,Delivered
8718,2025-01-25,131,3,14,1,6669.0,0,2395.0,Net Banking,Delivered
8719,2023-07-31,382,41,5,5,30483.0,10,6393.0,Debit Card,Delivered
8720,2024-04-15,463,11,3,3,8658.3,30,7020.3,Net Banking,Delivered
8721,2025-06-07,386,52,1,2,1544.4,10,-6259.6,UPI,Delivered
8722,2025-04-19,226,1,6,5,14566.5,10,1711.5,Net Banking,Returned
8723,2023-01-31,54,62,1,4,15833.8,15,-550.2,Net Banking,Delivered
8724,2024-09-21,311,44,11,2,10238.4,10,4544.4,Cash,Delivered
8725,2024-10-30,490,24,15,1,4115.7,15,635.7,UPI,Delivered
8726,2023-07-01,107,45,19,1,1786.0,0,-1003.0,Net Banking,Delivered
8727,2023-12-05,103,2,6,2,1042.1,15,-1321.9,Credit Card,Delivered
8728,2024-08-08,429,25,10,3,7963.2,30,5431.2,UPI,Cancelled
8729,2023-09-25,400,49,13,1,2403.1,30,1743.1,Debit Card,Delivered
8730,2023-05-05,134,43,4,5,26176.5,10,2056.5,Net Banking,Delivered
8731,2024-04-24,43,40,18,5,16312.5,25,-4922.5,Debit Card,Delivered
8732,2024-11-19,233,11,6,3,11750.55,5,10112.55,Credit Card,Delivered
8733,2025-07-17,70,43,10,2,9888.9,15,240.9,Net Banking,Delivered
8734,2025-07-04,108,9,20,1,798.0,30,-2303.0,Cash,Returned
8735,2024-10-22,440,55,7,3,11734.8,30,8917.8,Cash,Delivered
8736,2024-05-31,396,34,20,4,6958.0,30,1322.0,Net Banking,Returned
8737,2023-11-13,210,36,13,3,4873.5,25,-2014.5,Debit Card,Delivered
8738,2024-11-08,157,5,10,2,6961.6,5,4445.6,Net Banking,Delivered
8739,2023-04-16,431,35,10,4,5946.6,15,1778.6,UPI,Returned
8740,2024-10-26,466,10,17,4,18558.4,30,4750.4,Credit Card,Delivered
8741,2023-12-25,102,17,1,4,12377.6,20,7805.6,Net Banking,Delivered
8742,2025-05-26,473,21,17,5,4766.25,25,-11053.75,Debit Card,Delivered
8743,2025-03-24,177,23,12,2,5766.6,30,1380.6,Cash,Delivered
8744,2023-04-19,215,29,15,5,4700.0,20,-3185.0,Credit Card,Delivered
8745,2025-11-24,406,66,17,2,7024.5,25,5244.5,Debit Card,Delivered
8746,2023-01-02,44,62,5,1,3958.45,15,-137.55,UPI,Cancelled
8747,2023-07-03,58,11,13,3,8658.3,30,7020.3,Debit Card,Cancelled
8748,2024-08-02,357,13,15,1,2958.3,5,2121.3,Credit Card,Delivered
8749,2024-10-17,395,19,11,5,21048.75,25,13013.75,Cash,Delivered
8750,2024-11-28,392,28,5,2,9704.8,30,3848.8,UPI,Returned
8751,2025-09-14,416,5,6,2,5496.0,25,2980.0,Cash,Returned
8752,2023-11-26,366,37,20,2,9871.2,10,6629.2,Net Banking,Delivered
8753,2024-10-01,440,59,14,4,16936.0,0,14792.0,Credit Card,Returned
8754,2023-12-10,411,33,15,4,10278.0,25,-1970.0,UPI,Delivered
8755,2024-12-26,490,48,4,1,2240.0,20,-440.0,Credit Card,Delivered
8756,2024-05-18,148,47,2,4,11681.6,30,-4482.4,Credit Card,Delivered
8757,2023-05-22,360,23,20,4,16476.0,0,7704.0,Net Banking,Cancelled
8758,2025-10-12,337,1,11,4,10358.4,20,74.4,Credit Card,Delivered
8759,2024-01-03,362,26,13,2,10654.4,20,5172.4,Cash,Delivered
8760,2024-01-22,192,57,8,5,18564.0,30,-1386.0,Credit Card,Returned
8761,2024-08-10,209,37,12,5,27420.0,0,19315.0,UPI,Returned
8762,2025-09-12,260,22,3,5,7085.0,0,-11800.0,UPI,Delivered
8763,2024-02-19,225,20,1,1,5889.05,5,1920.05,Credit Card,Delivered
8764,2025-02-04,234,55,7,5,19558.0,30,14863.0,Debit Card,Delivered
8765,2024-09-09,154,13,19,1,2491.2,20,1654.2,Credit Card,Delivered
8766,2024-01-06,425,48,3,4,11200.0,0,480.0,UPI,Returned
8767,2023-06-28,411,50,13,5,5495.75,5,-16284.25,Credit Card,Delivered
8768,2023-04-09,172,65,7,5,25604.0,20,10539.0,Credit Card,Returned
8769,2024-05-07,219,21,7,1,1271.0,0,-1893.0,Cash,Delivered
8770,2025-07-26,150,51,3,4,14728.8,15,3760.8,Cash,Delivered
8771,2025-05-02,102,28,9,2,9704.8,30,3848.8,Debit Card,Delivered
8772,2025-01-01,142,27,20,4,8514.0,10,-3410.0,Debit Card,Delivered
8773,2023-04-30,170,24,17,3,11620.8,20,1180.8,Credit Card,Delivered
8774,2024-11-08,359,6,3,5,31570.0,0,8760.0,Debit Card,Delivered
8775,2023-08-16,337,34,13,3,5218.5,30,991.5,UPI,Delivered
8776,2024-02-23,310,6,18,2,10733.8,15,1609.8,Net Banking,Delivered
8777,2024-04-26,205,46,19,3,3160.65,5,-8245.35,UPI,Cancelled
8778,2023-10-05,500,56,8,5,13871.25,25,-7893.75,Credit Card,Returned
8779,2023-06-18,183,38,4,2,12876.3,5,9972.3,Credit Card,Delivered
8780,2025-12-01,29,65,14,1,5760.9,10,2747.9,Debit Card,Delivered
8781,2023-02-16,251,35,4,1,1486.65,15,444.65,Credit Card,Delivered
8782,2025-06-04,312,29,2,3,3525.0,0,-1206.0,Credit Card,Delivered
8783,2025-06-20,94,11,12,1,3504.55,15,2958.55,Debit Card,Returned
8784,2023-09-10,484,62,8,1,4191.3,10,95.3,Debit Card,Delivered
8785,2025-06-13,479,34,13,5,10561.25,15,3516.25,Credit Card,Delivered
8786,2024-05-16,466,14,3,4,14637.6,10,-5026.4,Debit Card,Returned
8787,2025-07-17,241,6,20,2,10733.8,15,1609.8,Credit Card,Delivered
8788,2024-07-31,433,3,14,2,10670.4,20,2122.4,UPI,Delivered
8789,2025-09-05,264,50,10,5,5206.5,10,-16573.5,Credit Card,Delivered
8790,2023-03-10,89,5,9,2,5496.0,25,2980.0,Credit Card,Delivered
8791,2024-02-27,246,57,12,3,12729.6,20,759.6,Cash,Delivered
8792,2025-02-05,74,66,12,1,4448.85,5,3558.85,Net Banking,Delivered
8793,2025-12-22,110,58,20,5,29713.5,10,6013.5,Net Banking,Cancelled
8794,2024-09-06,351,2,9,1,490.4,20,-691.6,Net Banking,Delivered
8795,2024-11-14,86,53,17,1,3034.5,15,2368.5,Net Banking,Cancelled
8796,2024-07-19,402,14,5,1,3049.5,25,-1866.5,Debit Card,Delivered
8797,2025-06-04,360,34,12,3,6709.5,10,2482.5,Debit Card,Delivered
8798,2023-01-13,110,59,3,2,8044.6,5,6972.6,UPI,Delivered
8799,2023-12-14,75,40,16,1,3915.0,10,-332.0,Debit Card,Delivered
8800,2025-10-11,331,5,8,5,15572.0,15,9282.0,Net Banking,Delivered
8801,2025-10-08,318,35,12,3,4722.3,10,1596.3,UPI,Delivered
8802,2025-08-20,71,33,20,5,13704.0,20,-1606.0,Cash,Cancelled
8803,2023-04-03,228,50,5,3,2429.7,30,-10638.3,UPI,Returned
8804,2025-07-13,215,6,20,3,16100.7,15,2414.7,UPI,Returned
8805,2024-04-12,253,60,17,5,22083.75,25,-2331.25,Cash,Delivered
8806,2024-12-04,199,24,17,2,6778.8,30,-181.2,UPI,Returned
8807,2023-02-27,273,56,15,2,5918.4,20,-2787.6,UPI,Returned
8808,2023-06-07,373,53,13,3,8032.5,25,6034.5,Cash,Delivered
8809,2025-10-11,130,16,5,1,2044.7,30,-1576.3,Credit Card,Delivered
8810,2024-05-23,316,38,6,4,27108.0,0,21300.0,UPI,Delivered
8811,2024-09-02,246,40,10,1,4132.5,5,-114.5,UPI,Returned
8812,2023-09-19,242,65,8,4,20483.2,20,8431.2,UPI,Delivered
8813,2025-09-12,11,16,8,3,7886.7,10,-2976.3,Debit Card,Delivered
8814,2024-08-14,90,43,5,4,20941.2,10,1645.2,Credit Card,Returned
8815,2024-02-17,138,54,13,5,4417.5,25,-8337.5,Credit Card,Cancelled
8816,2025-10-25,493,49,8,4,11672.2,15,9032.2,Debit Card,Delivered
8817,2023-04-17,402,53,14,3,8032.5,25,6034.5,Cash,Delivered
8818,2023-05-24,335,55,9,5,22352.0,20,17657.0,Debit Card,Delivered
8819,2024-10-27,31,36,13,4,8664.0,0,-520.0,Debit Card,Delivered
8820,2025-05-12,189,14,10,4,16264.0,0,-3400.0,Cash,Cancelled
8821,2023-03-30,339,6,16,5,28413.0,10,5603.0,Net Banking,Delivered
8822,2024-05-04,104,57,8,4,15912.0,25,-48.0,Cash,Delivered
8823,2023-01-29,47,64,9,4,4191.0,25,-11369.0,Debit Card,Cancelled
8824,2023-09-02,204,10,18,3,17895.6,10,7539.6,Cash,Delivered
8825,2024-02-29,357,10,12,1,6296.6,5,2844.6,Net Banking,Delivered
8826,2024-01-19,464,41,14,4,25741.2,5,6469.2,Credit Card,Delivered
